name,perPackage,price,reviewCnt,bc,dia,pwr,url,productImage,demonstrationImage
쿠퍼비전 클래리티 난시렌즈 CYL -2.25 (도수 0~-6.0 까지) (토릭) ,30,39591,3,8.6,14.3,"['0', '-0.25', '-0.5', '-0.75', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0']",https://www.lensgogo.com/shop/clariti-225-1/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/clarititoric-1-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/Clariti-510x510.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/clariti1day-toric-blister786-1311074-136.jpg']
아큐브 비타 (BC 8.8)  (한달착용) 4박스 구매시 1박스 50%,6,33000,2,8.8,14,"['-0.5', '-0.75', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0', '-9.5', '-10.0', '-10.5', '-11', '-11.5', '-12']",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%eb%b9%84%ed%83%80-bc-8-8-6%ea%b0%9c%eb%93%a4%ec%9d%b4-%ed%95%9c%eb%8b%ac%ec%b0%a9%ec%9a%a9-4%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4%ec%8b%9c-1%eb%b0%95%ec%8a%a4-50/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/vitaplus-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/09/003770_demandware_prodrx.jpeg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/%E1%84%89%E1%85%A1%E1%86%BC%E1%84%83%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5-1.jpg', 'https://cdn.lensgogo.com/wp-content/uploads/2017/09/003770_demandware_prodrx.jpeg?resolution=1440,2']"
바슈롬 내츄렐 (시크 브라운)  4박스 구매시 1박스 50%,30,41241,0,8.6,14.2,"['-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0']",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%eb%82%b4%ec%b8%84%eb%a0%90-%ec%8b%9c%ed%81%ac-%eb%b8%8c%eb%9d%bc%ec%9a%b4-30%ea%b0%9c%eb%93%a4%ec%9d%b4-4%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4%ec%8b%9c-1%eb%b0%95/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/natubrown-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/70_5570122-510x255.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/Bausch-Lomb-NATURELLE-design.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/%E1%84%89%E1%85%A1%E1%86%BC%E1%84%83%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5-1.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/bl-brown.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/natur_intro_01.png']"
바슈롬 내츄렐 (퓨어 블랙)  4박스 구매시 1박스 50%,30,41241,0,8.6,14.2,"['-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0']",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%eb%82%b4%ec%b8%84%eb%a0%90-%ed%93%a8%ec%96%b4-%eb%b8%94%eb%9e%99-30%ea%b0%9c%eb%93%a4%ec%9d%b4-4%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4%ec%8b%9c-1%eb%b0%95%ec%8a%a4-50/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/natublack-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/73_1227924-510x255.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/Bausch-Lomb-NATURELLE-design.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/%E1%84%89%E1%85%A1%E1%86%BC%E1%84%83%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5-1.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/bl-black.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/natur_intro_01.png']"
LENSTOWN Lighly Lily (3가지색) ,20,42000,2,8.8,14.3,"['0.0', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.5', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0']",https://www.lensgogo.com/shop/lenstown-lighly-lily/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lily-510x511.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-brown-4.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-brown-5-2-613x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-gray-4.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-gray-5-2-613x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-pink-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-pink-4.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-lily-pink-5-2-613x800.jpg']"
쿠퍼비전 프로클리어 원데이 ,90,78500,3,8.7,14.2,"['-0.5', '-0.75', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0', '-9.5', '-10.0', '-10.5', '-11', '-11.5', '-12']",https://www.lensgogo.com/shop/proclear-90/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/pro90-560280-510x255.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/proclear90-2-510x218.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/proclear-1day.png']
데일리스 아쿠아 컴포트 플러스 멀티포컬 ,30,35000,2,8.7,14,"['(+)4.0', '(+)3.75', '(+)3.5', '(+)3.25', '(+)3.0', '(+)2.75', '(+)2.5', '(+)2.25', '(+)2.0', '(+)1.75', '(+)1.5', '(+)1.25', '(+)1.0', '(+)0.75', '(+)0.5', '(+)0.25', '0', '-0.25', '-0.5', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.25', '-6.5', '-6.75', '-7.0', '-7.25', '-7.5', '-7.75', '-8.0', '-8.25', '-8.5', '-8.75', '-9.0', '-9.5', '-10.0']",https://www.lensgogo.com/shop/comfort-multi-30/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/aquamulti-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/dailies-aquacomfort-plus-30-multifocal_rx_productPageLargeRWD__12384.1504085867-510x357.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/dailies-aquacomfort-plus-30-multifocal_rx_productPageLargeRWD__12384.1504085867-1144x800.jpg']
바슈롬 울트라  (한달착용) 4박스 구매시 1박스 50%,6,36000,4,8.5,14.2,"['-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0', '-9.5', '-10.0']",https://www.lensgogo.com/shop/%eb%b0%94%ec%8a%88%eb%a1%ac-%ec%9a%b8%ed%8a%b8%eb%9d%bc-6%ea%b0%9c%eb%93%a4%ec%9d%b4-%ed%95%9c%eb%8b%ac%ec%b0%a9%ec%9a%a9-4%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4%ec%8b%9c-1%eb%b0%95%ec%8a%a4-50/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/ultraplus-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-15.03.51.png']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/%E1%84%89%E1%85%A1%E1%86%BC%E1%84%83%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A6%E1%84%91%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5-1.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-15.03.51-1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/ultra.jpg']"
LENSME 악마 홀로리스 1일용 (4가지색) ,30,38000,2,8.6,14.2,"['0.0', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.5', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0']",https://www.lensgogo.com/shop/lensme-holoris/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/black-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/ginger-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mild-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/mousse-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-classic-black-3-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-ginger-brown-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mild-gray-2-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-3-598x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lensme-akma-holoris-mousse-choco-2-2.jpg']"
I-DOL Pro 1.5 1년용 (3가지색) ,1,15965,6,8.6,14,"['0.0', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.5', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0']",https://www.lensgogo.com/shop/i-dol-pro-1-5-1%eb%85%84%ec%9a%a9/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/pro1.5-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cb.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/cg-1.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/pb.jpg']"
LENSTOWN Lighly Natural (2가지색) ,30,50000,0,8.6,14.3,"['0.0', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.5', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0']",https://www.lensgogo.com/shop/lenstown-lighly-natural/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/naturalbrown-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/naturalgray-510x510.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-natural-ash-brown-1-800x800.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/lenstown-lighly-natural-ash-gray-1-800x800.jpg']"
바슈롬 바이오트루 난시 CYL -2.25 (도수 -6.5 ~ -9.0 까지) ,30,37908,0,8_4,14.5,"['-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0']",https://www.lensgogo.com/shop/biotrue-toric-4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/biotruetoric-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2019/05/biotruea.jpg']",['https://cdn.lensgogo.com/wp-content/uploads/2017/11/bio_true_presbyopia_2364.png']
안나수이 Roseberry 컬러렌즈 (2가지색)  (2주용),6,29500,4,8.7,14.2,"['0', '-0.5', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.5', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0']",https://www.lensgogo.com/shop/annasui-roseberry/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/annaroseberry.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/AS-Roseberry-Brown-BW-1024x312-1.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/AS-Roseberry-Gray-BW.png']"
LENSTOWN Angel French 3개월용 (2가지색) ,1,13000,3,8.6,14.2,"['0.0', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.5', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0']",https://www.lensgogo.com/shop/lenstown-angel-french-3%ea%b0%9c%ec%9b%94%ec%9a%a9-1%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-2.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Angel-French-Gray-3.jpg']"
LENSTOWN Personal Eye Color (4가지색) ,2,24000,2,8.6,14,"['0.0', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.5', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0']",https://www.lensgogo.com/shop/lenstown-personal/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/personalcolor-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Cool-Gray-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Brown-3.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-2.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/Lenstown-Personal-Eye-Color-Warm-Gray-3.jpg']"
LUĒNA MAKE 1 Day (5가지색) ,10,26265,4,8.6,14.2,"['0.0', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0', '-9.5', '-10.0']",https://www.lensgogo.com/shop/luena-make-1-day-10%ea%b0%9c%eb%93%a4%ec%9d%b4/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/luena-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/luena2-510x510.jpg']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/04/tg_image_1726747173.jpeg']
데일리스 아쿠아 컴포트 플러스 난시 (도수 -6.5 ~ -8.0 까지) (토릭) ,30,28500,0,8.8,14.4,"['-6.5', '-7.0', '-7.5', '-8.0']",https://www.lensgogo.com/shop/aquacomfort-toric-1/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/dailiestoric-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/2341.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/images.jpg']
아큐브 오아시스 원데이 (BC 9)  (4박스 구매시 +10알 추가 증정),30,34000,2,9,14.3,"['-0.5', '-0.75', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0', '-9.5', '-10.0', '-10.5', '-11', '-11.5', '-12']",https://www.lensgogo.com/shop/%ec%95%84%ed%81%90%eb%b8%8c-%ec%98%a4%ec%95%84%ec%8b%9c%ec%8a%a4-%ec%9b%90%eb%8d%b0%ec%9d%b4-bc-9-30%ea%b0%9c%eb%93%a4%ec%9d%b4-4%eb%b0%95%ec%8a%a4-%ea%b5%ac%eb%a7%a4%ec%8b%9c-10%ec%95%8c/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/oasys30event-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/122_2916181.jpg']","['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/new-oasys.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/08/17oasys_cnt01.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt01.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt02.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2017/04/17oasys_cnt04.png']"
아큐브 2 (BC 8.3)  (2주착용),6,21500,0,8.3,14,"['-0.25', '-0.5', '-0.75', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.5', '-7.0', '-7.5', '-8.0', '-8.5', '-9.0', '-9.5', '-10.0', '-10.5', '-11', '-11.5', '-12']",https://www.lensgogo.com/shop/acuvue2/,"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/acuvue2-510x510.jpg', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/acuvue_2_1090_1.png']",['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/acuvue_2_1090_1-280x280.png']
바슈롬 울트라 멀티포컬  (한달착용),6,78000,0,8.5,14.2,"['(+)4.0', '(+)3.75', '(+)3.5', '(+)3.25', '(+)3.0', '(+)2.75', '(+)2.5', '(+)2.25', '(+)2.0', '(+)1.75', '(+)1.5', '(+)1.25', '(+)1.0', '(+)0.75', '(+)0.5', '(+)0.25', '0', '-0.25', '-0.5', '-0.75', '-1.0', '-1.25', '-1.5', '-1.75', '-2.0', '-2.25', '-2.5', '-2.75', '-3.0', '-3.25', '-3.5', '-3.75', '-4.0', '-4.25', '-4.5', '-4.75', '-5.0', '-5.25', '-5.5', '-5.75', '-6.0', '-6.25', '-6.5', '-6.75', '-7.0']",https://www.lensgogo.com/shop/ultra-multi/,['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/ultramulti-510x510.jpg'],"['https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2020/05/b_l_ultra_presbyopia_3161-280x280.png', 'https://d3w2op3lb880hy.cloudfront.net/wp-content/uploads/2018/05/ultra.jpg']"
